epoch_pipes,epoch_loss_clip,epoch_loss_val,epoch_loss_ent,epoch_loss_tot,epoch_test_pipes
0.0130718954248366,0.0056865308433771,0.2097618095576763,0.6827689968049526,0.0923666826856788,0
0.074074074074074,0.0187565878150053,0.1280612708069384,0.6453642547130585,0.0388204054033849,0
0.1363636363636363,0.0169920470798388,0.1713942093774676,0.5743586346507072,0.0629614712961483,0
0.2442748091603053,0.0153278585057705,0.2705363957211375,0.5154945142567158,0.1147853959118947,0
0.1846153846153846,0.0081086275749839,0.116005671210587,0.5547718703746796,0.0443464900017716,0
0.3596491228070175,0.0065016671142075,0.1416269172914326,0.5939833000302315,0.0583719606511294,0
0.6095238095238096,0.0100204461195971,0.2154264310374856,0.5763097442686558,0.0919296729844063,0
0.9263157894736842,0.0097991665243171,0.2650991212576628,0.5711380988359451,0.1170390148181468,0
1.4935064935064934,0.015215225983411,0.3378142155706882,0.5303439982235432,0.1483884411863982,6
2.5535714285714284,0.0088547861669212,0.3407085612416267,0.4875217489898205,0.1566242759581655,0
3.6,0.0115709115052595,0.3424879256635904,0.448110394179821,0.1551919493358582,0
6.678571428571429,0.0061844609735999,0.2998148575425148,0.437984025105834,0.1393431271426379,13
10.526315789473683,0.007996518863365,0.260645916685462,0.3940912652760744,0.1183855287381447,0
19.0,0.0075593024957925,0.1603072015568614,0.4100552834570408,0.0684937448240816,0
12.0,-0.005016332375817,0.2372987549751997,0.3765280470252037,0.1199004281079396,12
30.875,-0.0010100976613007,0.1805171064640346,0.3846859116303293,0.0874217925348172,0
22.181818181818183,0.0025925611292845,0.177427874583947,0.3773646762496547,0.0823477302726946,0
20.5,0.0068813834222964,0.2014775248244404,0.4045757055282593,0.0898116220487281,14
34.714285714285715,0.0010725881697403,0.1529346534775363,0.4115826206074821,0.0712789128948417,0
46.6,-0.0005444659139303,0.1617800163872101,0.3850826691178715,0.0775836489218122,0
45.2,0.0031917494009522,0.1625109446399352,0.4089873941505657,0.0739738496349138,44
128.5,-0.0004940997122933,0.081413220124025,0.3987775178332078,0.0372129344430409,0
87.33333333333333,-0.0002645949686044,0.0972480164154579,0.3956439620570132,0.0449321634062614,0
117.5,0.0037838157047243,0.0999742067035506,0.4084475426112904,0.0421188124181593,82
78.66666666666667,0.0054084167760961,0.0746560335597571,0.3726636416771832,0.0281929633963634,0
87.0,0.0029764758717072,0.1269342085640681,0.3946652083020461,0.0565439759214457,0
164.5,-0.0011504743403444,0.082993594619135,0.3955372398098309,0.0386918995451803,1
110.0,-0.0001294956018682,0.0686305367853492,0.3911937233060598,0.0305328282556729,0
59.5,-0.0005764039781163,0.1633055849986917,0.380359213141834,0.0784256043570006,0
281.0,0.0005124772433191,0.0537541862577199,0.3835727229714393,0.0225288887508213,133
296.0,0.0038083678643618,0.0264794240217833,0.3716075434571221,0.0057152690077644,0
243.0,0.0006847330635147,0.0366799746773072,0.3892571219376155,0.0137626831752381,0
58.285714285714285,0.000374520663172,0.0945084991554419,0.3857800632715225,0.0430219277739524,16
220.5,0.0030213634163374,0.0479656661627814,0.3696933044120669,0.0172645369093515,0
69.5,0.0006899344269186,0.1034301286563277,0.3880310878157615,0.0471448194468393,0
335.0,0.0043006937485188,0.0350441968378921,0.3933635093271732,0.0092877688875887,9226
312.0,0.0011156449327245,0.0418870281023175,0.3806764036417007,0.0160211047673921,0
223.0,0.0018794462666846,0.0347587435971945,0.3646198865026235,0.0118537267262581,0
73.33333333333333,0.0041339052841067,0.1641079874243587,0.3876117374747991,0.074043972796062,16
568.0,-0.0006538084083486,0.0262830820979505,0.3667976042119468,0.0101273738517902,0
189.0,-0.0006146640017894,0.0230420125049671,0.3739901616105011,0.008395768568984,0
94.66666666666669,0.0006519729005438,0.0848205197779905,0.3775273973033541,0.0379830136274298,56
166.0,0.0019360877534685,0.0792879865815242,0.3806652141114076,0.0339012532494962,0
542.0,0.0007877274631307,0.0314019019118486,0.381071354334171,0.011102509816201,0
255.0,0.0015862044981784,0.0534476518837942,0.373819993601905,0.0213994222512054,779
304.0,-0.0014967990573495,0.0197520374151116,0.3922666677019812,0.007450150759806,0
1363.0,-0.0009668101556599,0.0161795166833326,0.4371423229575157,0.0046851452020928,0
12.0625,0.0004504997632466,0.5054322369396687,0.3903367258608341,0.2483622534200549,100000
12.0625,0.0,0.0,0.0,0.0,100000
12.0625,0.0,0.0,0.0,0.0,100000
