epoch_pipes,epoch_loss_clip,epoch_loss_val,epoch_loss_ent,epoch_loss_tot,epoch_test_pipes
0.05673758865248227,0.015226268616970628,0.5182827804237604,0.6303674206137657,0.23761144373565912,0
0.17692307692307693,0.014671274577267468,0.6150600090622902,0.5937975272536278,0.286920752376318,0
0.24,0.0071438580635003746,0.5253112111240625,0.5373189151287079,0.2501385575160384,0
0.14074074074074075,0.00639103475259617,0.28216785844415426,0.5345431119203568,0.12934746430255473,0
0.2265625,0.0037093467253725976,0.14606480160728097,0.572686705738306,0.06359618750866503,0
0.30578512396694213,0.002035590761806816,0.14722966589033604,0.5752293393015862,0.06582694919779897,0
0.26229508196721313,0.0007691585924476385,0.13756757183000445,0.5900481380522251,0.06211414514109492,0
0.34146341463414637,0.0021739875082857907,0.14242702163755894,0.5798064358532429,0.06324145948747173,0
0.2845528455284553,0.0015560690080747008,0.15183035284280777,0.5728278830647469,0.06863082919153385,0
0.3333333333333333,0.003893383254762739,0.15867131110280752,0.55814353749156,0.0698608357924968,0
0.3559322033898305,0.004065454879309982,0.18756907526403666,0.5432349964976311,0.08428673318121582,0
0.43103448275862066,0.002374454867094755,0.1690440308302641,0.5344738960266113,0.07680282281944528,0
0.4107142857142857,0.0035411231219768524,0.21789902355521917,0.5348355919122696,0.10006003244780004,0
0.48672566371681414,0.003829294932074845,0.20210929960012436,0.5380917973816395,0.09184443729463965,0
0.5963302752293578,0.005279574426822364,0.2407595030963421,0.5291897356510162,0.1098082815296948,0
0.7647058823529411,0.002921957173384726,0.2877974137663841,0.5206187032163143,0.1357705621048808,1
0.8556701030927835,0.004147529485635459,0.32892801240086555,0.504958089441061,0.15526689868420362,0
1.0,0.004587810428347439,0.34339256025850773,0.4827571939677,0.16228089900687337,0
1.188235294117647,0.004157115530688316,0.4158093240112066,0.48558670468628407,0.1988916825503111,0
1.2705882352941176,0.0050471427966840565,0.4283483028411865,0.4791777543723583,0.20433523412793875,0
1.5263157894736843,0.002964478568173945,0.44359226897358894,0.45232102274894714,0.2143084453418851,1
1.4050632911392404,0.004408714943565428,0.4831410311162472,0.45154127664864063,0.2326463870704174,0
1.5,0.00450517050921917,0.5014035198837519,0.433137746527791,0.2418652130290866,2
1.8714285714285714,0.005137746135005727,0.5367361046373844,0.4104239046573639,0.25912606436759233,0
2.4827586206896552,0.005643416370730847,0.5053146034479141,0.39845113083720207,0.24302937556058168,10
3.2291666666666665,0.0036048733163625,0.5186868831515312,0.390222005546093,0.25183634739369154,-1
3.7906976744186047,0.005808486952446401,0.5438248850405216,0.40114612504839897,0.26209249487146735,10
4.146341463414634,0.005216403515078127,0.5912239644676447,0.3746792171150446,0.28664878755807877,-1
4.5675675675675675,0.003332410764414817,0.5887650270015001,0.38067647255957127,0.28724334202706814,35
4.9714285714285715,0.004573556187096983,0.6000836417078972,0.3577517382800579,0.29189075343310833,-1
5.029411764705882,0.003645398042863235,0.695370227098465,0.3612857945263386,0.3404268631711602,1
5.303030303030303,0.007080898474669084,0.585471149533987,0.3524700924754143,0.2821299731731415,5
